LRcode,leerresultaten,LDcode,leerdoelen,niveau,niveau_omschrijving,OLOD
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00227,Kan een korte middellange termijnplanning maken voor een eenvoudige opdracht onder begeleiding van de onderwijsgevende.,T,Toepassen,Business Software Project   (VC)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00227,Kan een korte middellange termijnplanning maken voor een eenvoudige opdracht onder begeleiding van de onderwijsgevende.,T,Toepassen,Data Engineering Project I   (TI)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00227,Kan een korte middellange termijnplanning maken voor een eenvoudige opdracht onder begeleiding van de onderwijsgevende.,T,Toepassen,Data Engineering Project I   (TIAO)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00227,Kan een korte middellange termijnplanning maken voor een eenvoudige opdracht onder begeleiding van de onderwijsgevende.,T,Toepassen,Data Engineering Project I   (VC)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00227,Kan een korte middellange termijnplanning maken voor een eenvoudige opdracht onder begeleiding van de onderwijsgevende.,T,Toepassen,System Engineering Project   (TI)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00227,Kan een korte middellange termijnplanning maken voor een eenvoudige opdracht onder begeleiding van de onderwijsgevende.,T,Toepassen,System Engineering Project   (TIAO)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00228,Kan een korte termijnplanning maken onder supervisie van de onderwijsgevende.,T,Toepassen,Software Development Project I   (TI)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00228,Kan een korte termijnplanning maken onder supervisie van de onderwijsgevende.,T,Toepassen,Software Development Project I   (TIAO)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00228,Kan een korte termijnplanning maken onder supervisie van de onderwijsgevende.,T,Toepassen,Software Development Project I   (VC)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00232,Kan een middellange termijnplanning maken onder begeleiding van de onderwijsgevende.,IN,Integreren,Software Development Project II   (TI)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00232,Kan een middellange termijnplanning maken onder begeleiding van de onderwijsgevende.,IN,Integreren,Software Development Project II   (TIAO)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00232,Kan een middellange termijnplanning maken onder begeleiding van de onderwijsgevende.,IN,Integreren,Software Development Project II   (VC)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00232,Kan een middellange termijnplanning maken onder begeleiding van de onderwijsgevende.,IN,Integreren,Software Development Project II (English taught)   (TI)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00281,Kan effectief en efficiënt functioneren in een reële bedrijfsomgeving.,IN,Integreren,Stage   (TIAO)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00281,Kan effectief en efficiënt functioneren in een reële bedrijfsomgeving.,IN,Integreren,Stage (TI)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00281,Kan effectief en efficiënt functioneren in een reële bedrijfsomgeving.,IN,Integreren,Stage (VC)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00379,Kan op zoek gaan naar creatieve oplossing.,T,Toepassen,Software Development Project I   (TI)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00379,Kan op zoek gaan naar creatieve oplossing.,T,Toepassen,Software Development Project I   (TIAO)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00379,Kan op zoek gaan naar creatieve oplossing.,T,Toepassen,Software Development Project I   (VC)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00423,"Kan transacties ontwikkelen, debuggen en uitvoeren.",IN,Integreren,Work-based Learning Mainframe Transaction Systems   (TI)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00452,"Kan werken volgens planning en afspraken, zich spontaan voorbereiden op overleg en plus- en pijnpunten van de organisatie duiden.",T,Toepassen,Software Development Project I   (TI)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00452,"Kan werken volgens planning en afspraken, zich spontaan voorbereiden op overleg en plus- en pijnpunten van de organisatie duiden.",T,Toepassen,Software Development Project I   (TIAO)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00452,"Kan werken volgens planning en afspraken, zich spontaan voorbereiden op overleg en plus- en pijnpunten van de organisatie duiden.",T,Toepassen,Software Development Project I   (VC)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00464,"Kan zelfstandig werken volgens planning op lange termijn en afspraken, kan een ruime voorbereiding maken en anticiperen op overleg,.",01,Algemeen,Real-life Integrated Software Engineering (IC)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00464,"Kan zelfstandig werken volgens planning op lange termijn en afspraken, kan een ruime voorbereiding maken en anticiperen op overleg,.",IN,Integreren,Project e-Business   (TI)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00464,"Kan zelfstandig werken volgens planning op lange termijn en afspraken, kan een ruime voorbereiding maken en anticiperen op overleg,.",IN,Integreren,Project e-Business   (TIAO)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00464,"Kan zelfstandig werken volgens planning op lange termijn en afspraken, kan een ruime voorbereiding maken en anticiperen op overleg,.",IN,Integreren,Project e-Business   (VC)
B_TI_209,"De student kan autonoom een complexe IT-opdracht projectmatig aanpakken en aansturen en kan daarbij een gepast projectplan ontwerpen, uitvoeren en kritisch opvolgen.",B_TIN_D_00464,"Kan zelfstandig werken volgens planning op lange termijn en afspraken, kan een ruime voorbereiding maken en anticiperen op overleg,.",IN,Integreren,Project e-Business OP   (TILE)
